Product ID,Order ID,Order Date,Product name,Order Priority,Order Quantity,Unit Price,Discount,Shipping Price,Total,Total After Discount,Box Size,Shipping Cost,Box Cost,Delivery Date,Product Category,Product Base Margin %,Customer Id,Customer Name,Region,Customer Segment,Revenue,Source,YearMonth
PFS127078,201026,2017-10-31,Google Alpine Style Backpack,Medium,2,119.59,0.08,3.75,239.17,220.04,Jumbo Box,2.63,2.96,2017-11-06,Bags,80.0,100922107,Anna Andreadi,West,Corporate,170.44,Referral,2017-10
PFS127027,201027,2017-09-22,Nest® Thermostat E - USA,Very Low,3,128.7,0.05,3.0,386.1,366.8,Small Box,2.1,0.56,2017-10-02,Backpacks,67.28,100922108,Barbara Fisher,West,Corporate,244.12,Instagram Ads,2017-09
PFS127124,201028,2017-07-07,Nest® Protect Smoke + CO White Battery Alarm - CA,Very Low,6,135.2,0.02,1.33,811.2,794.98,Large Box,0.93,1.48,2017-07-17,Nest,77.0,100922109,Kelly Williams,West,Consumer,609.72,Facebook Ads,2017-07
PFS127028,201029,2017-04-06,Nest® Cam Outdoor Security Camera - USA,Critical,14,154.7,0.01,4.5,2165.8,2144.14,Medium Box,3.15,1.18,2017-04-08,Nest,64.96,100922110,Jocasta Rupert,West,Consumer,1388.51,Facebook Ads,2017-04
PFS127042,201030,2017-05-26,Nest® Cam Indoor Security Camera - USA,High,17,154.7,0.04,6.0,2629.9,2524.7,Small Box,4.2,0.56,2017-05-29,Nest,62.86,100922111,Rick Duston,West,Home Office,1582.27,Referral,2017-05
PFS127110,201031,2017-05-10,Google Rolltop Backpack Blue,Medium,19,175.49,0.07,6.0,3334.25,3100.86,Medium Box,4.2,1.18,2017-05-16,Bags,84.12,100922112,Angele Hood,West,Small Business,2603.06,Facebook Ads,2017-05
PFS127009,201032,2017-02-14,"7"" Dog Frisbee",Low,18,40.95,0.06,1.75,737.1,692.87,Jumbo Drum,1.23,5.42,2017-02-22,Pet,42.06,100922113,Dennis Bolton,West,Consumer,284.78,Google Organic,2017-02
PFS127010,201033,2017-05-25,Google Infant Short Sleeve Tee Green,Low,22,23.7,0.04,2.0,521.44,500.59,Small Box,1.4,0.56,2017-06-02,Infant,38.04,100922114,Stewart Carmichael,West,Consumer,188.46,Google Ads,2017-05
PFS127011,201034,2017-10-13,BLM Sweatshirt,Same Day,11,24.3,0.08,13.5,267.3,245.92,Small Box,9.45,0.56,2017-10-14,Apparel,37.22,100922115,Sarah Foster,West,Small Business,81.52,Other,2017-10
PFS127025,201035,2017-07-18,Google Baby Essentials Set,Low,9,15.6,0.06,2.5,140.4,131.98,Medium Box,1.75,1.18,2017-07-26,Infant,69.66,100922116,Jim Karlsson,West,Consumer,89.01,Referral,2017-07
PFS127026,201036,2017-04-17,Google 17oz Stainless Steel Sport Bottle,Medium,2,15.77,0.02,5.25,31.54,30.91,Small Pack,3.68,0.38,2017-04-23,Water Bottles,68.5,100922117,Lisa DeCherney,West,Corporate,17.12,Facebook Ads,2017-04
PFS127038,201037,2017-08-26,Google Women's Short Sleeve Hero Tee Black,High,1,16.34,0.08,5.0,16.34,15.03,Small Box,3.5,0.56,2017-08-29,Women's-T-Shirts,73.32,100922118,Peter Buhler,West,Home Office,6.96,Other,2017-08
PFS127047,201038,2017-07-05,Waze Mood Ninja Window Decal,Critical,1,16.65,0.01,10.5,16.65,16.49,Small Box,7.35,0.56,2017-07-07,Stickers,68.5,100922119,Daniel Lacy,West,Consumer,3.38,TikTok Ads,2017-07
PFS127055,201039,2017-11-24,Android Women's Long Sleeve Blended Cardigan Grey,Very Low,1,19.67,0.02,1.67,19.67,19.27,Large Box,1.17,1.48,2017-12-04,Women's-Outerwear,73.32,100922120,Giulietta Weimer,West,Consumer,11.48,Google Ads,2017-11
PFS127056,201040,2017-04-26,Android Women's Short Sleeve Hero Tee Black,Same Day,2,17.67,0.0,20.25,35.33,35.33,Small Box,14.18,0.56,2017-04-27,Women's-T-Shirts,73.32,100922121,Mike Vittorini,West,Consumer,11.17,Google Ads,2017-04
PFS127058,201041,2017-04-22,Google Women's Performance Full Zip Jacket Black,Low,5,41.5,0.01,2.0,207.5,205.43,Small Box,1.4,0.56,2017-04-30,Women's-Outerwear,68.26,100922122,Lela Donovan,West,Consumer,138.26,Google Ads,2017-04
PFS127065,201042,2017-10-30,Waze Women's Typography Short Sleeve Tee,Medium,5,47.5,0.1,2.25,237.5,213.75,Wrap Bag,1.58,0.34,2017-11-05,Apparel,37.22,100922123,Shahid Shariari,West,Home Office,77.65,Other,2017-10
PFS127069,201043,2017-02-20,Google Women's Recycled Fabric Tee,High,4,18.41,0.04,6.0,73.63,70.69,Medium Box,4.2,1.18,2017-02-23,Women's-T-Shirts,72.68,100922124,Trudy Schmidt,West,Small Business,46.0,Facebook Ads,2017-02
PFS127074,201044,2017-02-24,Google Men's Vintage Badge Tee White,Critical,8,19.75,0.09,12.0,157.98,143.76,Small Pack,8.4,0.38,2017-02-26,Men's-Performance Wear,62.28,100922125,Christopher Martinez,West,Consumer,80.76,Other,2017-02
PFS127075,201045,2017-12-27,Waze Mood Happy Window Decal,Very Low,9,19.75,0.08,2.33,177.72,163.51,Small Box,1.63,0.56,2018-01-06,Accessories,62.06,100922126,Marc Harrigan,West,Consumer,99.28,Google Organic,2017-12
PFS127076,201046,2017-08-25,Waze Mood Original Window Decal,Same Day,8,19.88,0.04,20.25,159.02,152.66,Wrap Bag,14.18,0.34,2017-08-26,Stickers,61.16,100922127,Liz Price,West,Consumer,78.85,Referral,2017-08
PFS127077,201047,2017-09-12,YouTube Men's Short Sleeve Hero Tee White,Medium,5,20.48,0.05,5.25,102.38,97.26,Small Box,3.68,0.56,2017-09-18,Men's-T-Shirts,84.12,100922128,Ralph Kennedy,West,Consumer,77.57,Facebook Ads,2017-09
PFS127080,201048,2017-09-20,Android Women's Short Sleeve Badge Tee Dark Heather,Medium,21,20.48,0.02,4.5,429.98,421.38,Jumbo Box,3.15,2.96,2017-09-26,Women's-T-Shirts,62.06,100922129,Rob Dowd,West,Consumer,255.39,Other,2017-09
PFS127082,201049,2017-08-21,Google Women's Scoop Neck Tee Black,Medium,8,20.79,0.09,4.5,166.3,151.33,Large Box,3.15,1.48,2017-08-27,Women's-T-Shirts,73.32,100922130,Khloe Miller,West,Consumer,106.32,Instagram Ads,2017-08
PFS127088,201050,2017-03-25,Google Men's Short Sleeve Performance Badge Tee Pewter,Very Low,5,20.79,0.09,2.0,103.94,94.58,Small Box,1.4,0.56,2017-04-04,Men's-Performance Wear,80.0,100922131,Shahid Hopkins,West,Consumer,73.7,Facebook Ads,2017-03
PFS127094,201051,2017-11-30,YouTube Women's Fleece Hoodie Black,Very Low,9,20.79,0.09,2.33,187.08,170.25,Small Box,1.63,0.56,2017-12-10,Women's-T-Shirts,87.0,100922132,Kristina Nunn,West,Consumer,145.92,Referral,2017-11
PFS127100,201052,2017-07-24,Google Men's Short Sleeve Hero Tee Charcoal,Critical,11,20.79,0.07,10.5,228.66,212.65,Small Box,7.35,0.56,2017-07-26,Men's-Performance Wear,72.68,100922133,Ricardo Emerson,West,Consumer,146.64,Facebook Ads,2017-07
PFS127101,201053,2017-02-25,Google Toddler Short Sleeve Tee Red,High,4,21.94,0.09,7.0,87.78,79.88,Wrap Bag,4.9,0.34,2017-02-28,Kid's-Toddler,69.66,100922134,Patrick O'Brill,West,Small Business,50.4,Facebook Ads,2017-02
PFS127102,201054,2017-01-18,Google Vintage Henley Grey/Black,Medium,3,21.94,0.07,3.75,65.83,61.22,Small Box,2.63,0.56,2017-01-24,Men's-T-Shirts,68.68,100922135,Thomas Brumley,West,Consumer,38.86,Instagram Ads,2017-01
PFS127104,201055,2017-10-19,Android Men's  Zip Hoodie,Low,2,22.09,0.03,3.5,44.17,42.85,Small Pack,2.45,0.38,2017-10-27,Android,68.26,100922136,Vicky Freymann,West,Small Business,26.42,Facebook Ads,2017-10
PFS127106,201056,2017-01-07,Google Women's Vintage Hero Tee Platinum,Low,7,22.75,0.06,1.5,159.25,149.7,Wrap Bag,1.05,0.34,2017-01-15,Women's-T-Shirts,84.12,100922137,Tony Chapman,West,Home Office,124.54,Other,2017-01
PFS127109,201057,2017-10-15,Google Snapback Navy Cap,Same Day,1,35.08,0.03,20.25,35.08,34.03,Wrap Bag,14.18,0.34,2017-10-16,Headgear,76.08,100922138,Sarah Bern,West,Consumer,11.38,Google Ads,2017-10
PFS127111,201058,2017-12-08,Google Women's Lightweight Microfleece Jacket,Low,11,35.1,0.02,4.0,386.1,378.38,Jumbo Drum,2.8,5.42,2017-12-16,Women's-Outerwear,92.16,100922139,Mark Cousins,West,Consumer,340.5,Google Ads,2017-12
PFS127112,201059,2017-06-27,Google Women's Yoga Jacket Black,Medium,22,37.03,0.02,5.25,814.67,798.38,Small Box,3.68,0.56,2017-07-03,Women's-Outerwear,84.12,100922140,Daniel Byrd,West,Consumer,667.36,Other,2017-06
PFS127113,201060,2017-11-23,Google Women's Short Sleeve Hero Tee Sky Blue,High,12,37.03,0.02,4.0,444.37,435.48,Wrap Bag,2.8,0.34,2017-11-26,Women's-Outerwear,87.0,100922141,John Murray,West,Consumer,375.73,Other,2017-11
PFS127116,201061,2017-06-28,Google Men's Softshell Jacket Black/Grey,Critical,8,38.61,0.0,10.5,308.88,308.88,Small Pack,7.35,0.38,2017-06-30,Men's-T-Shirts,74.44,100922142,Lena Hernandez,West,Consumer,222.21,Instagram Ads,2017-06
PFS127049,201062,2017-12-15,YouTube Custom Decals,Very Low,7,0.53,0.01,1.33,3.73,3.69,Small Box,0.93,0.56,2017-12-25,Office,94.79,100922143,Greg Maxwell,West,Consumer,2.01,Referral,2017-12
PFS127036,201063,2017-07-08,Maze Pen,Same Day,3,1.03,0.04,13.5,3.08,2.96,Small Box,9.45,0.56,2017-07-09,Office,76.08,100922144,Justin Hirsh,West,Home Office,-7.76,Facebook Ads,2017-07
PFS127071,201064,2017-07-04,Keyboard DOT Sticker,Low,2,1.78,0.09,3.5,3.56,3.24,Wrap Bag,2.45,0.34,2017-07-12,Office,68.5,100922145,Heather Jas,West,Corporate,-0.57,Google Ads,2017-07
PFS127021,201065,2017-12-05,8 pc Android Sticker Sheet,Medium,8,2.22,0.04,5.25,17.78,17.07,Small Pack,3.68,0.38,2017-12-11,Office,66.0,100922146,Philisse Overcash,West,Corporate,7.22,Referral,2017-12
PFS127023,201066,2017-10-03,Switch Tone Color Crayon Pen,High,11,2.52,0.01,4.0,27.74,27.46,Jumbo Drum,2.8,5.42,2017-10-06,Office,74.44,100922147,Neil Knudson,West,Consumer,12.23,Instagram Ads,2017-10
PFS127031,201067,2017-07-27,Ballpoint LED Light Pen,Critical,12,2.89,0.1,9.0,34.63,31.17,Small Box,6.3,0.56,2017-07-29,Office,62.06,100922148,Cathy Armstrong,West,Consumer,12.48,Other,2017-07
PFS127032,201068,2017-06-19,Android Small Removable Sticker Sheet,Very Low,15,3.12,0.0,1.67,46.8,46.8,Jumbo Drum,1.17,5.42,2017-06-29,Accessories,61.16,100922149,Chuck Mugen,West,Home Office,22.04,TikTok Ads,2017-06
PFS127035,201069,2017-01-18,Google Doodle Decal,Same Day,8,3.12,0.07,15.75,24.96,23.21,Small Box,11.03,0.56,2017-01-19,Office,38.04,100922150,Bill Eplett,West,Small Business,-2.76,Facebook Ads,2017-01
PFS127033,201070,2017-08-12,Android Large Removable Sticker Sheet,Medium,9,3.17,0.05,3.75,28.55,27.12,Jumbo Drum,2.63,5.42,2017-08-18,Accessories,60.86,100922151,John Grady,West,Consumer,8.47,Google Organic,2017-08
PFS127024,201071,2017-02-04,Google 22 oz Water Bottle,Medium,3,3.41,0.09,5.25,10.22,9.3,Small Box,3.68,0.56,2017-02-10,Drinkware,72.68,100922152,Tanja Norvell,Atlantic,Consumer,2.52,Facebook Ads,2017-02
PFS127016,201072,2017-11-22,Google Laptop and Cell Phone Stickers,Medium,4,3.6,0.09,3.75,14.4,13.11,Small Box,2.63,0.56,2017-11-28,Office,34.34,100922153,Paul MacIntyre,Atlantic,Small Business,1.31,TikTok Ads,2017-11
PFS127022,201073,2017-10-17,Four Color Retractable Pen,Very Low,5,3.77,0.04,3.0,18.85,18.1,Small Box,2.1,0.56,2017-10-27,Office,84.12,100922154,Matt Abelman,Atlantic,Consumer,12.56,Google Organic,2017-10
PFS127030,201074,2017-09-23,Waze Baby on Board Window Decal,Very Low,8,3.89,0.09,1.33,31.1,28.3,Small Box,0.93,0.56,2017-10-03,Waze,62.44,100922155,Sarah Jordon,Atlantic,Corporate,16.17,Google Ads,2017-09
PFS127067,201075,2017-02-06,Google Sunglasses,Critical,2,4.11,0.04,4.5,8.22,7.89,Large Box,3.15,1.48,2017-02-08,Lifestyle,84.12,100922156,Sally Matthias,Atlantic,Home Office,2.0,Facebook Ads,2017-02
PFS127012,201076,2017-12-11,Google Women's Short Sleeve Badge Tee Grey,High,7,5.16,0.03,6.0,36.13,35.04,Small Box,4.2,0.56,2017-12-14,Apparel,36.66,100922157,Theone Pippenger,Atlantic,Consumer,8.08,Other,2017-12
PFS127029,201077,2017-10-30,Windup Android,Medium,1,5.16,0.01,6.0,5.16,5.11,Small Box,4.2,0.56,2017-11-05,Lifestyle,62.28,100922158,Art Ferguson,Atlantic,Consumer,-1.58,Other,2017-10
PFS127062,201078,2017-11-20,Google Women's Short Sleeve Badge Tee Navy,Low,3,5.16,0.07,3.5,15.48,14.4,Small Box,2.45,0.56,2017-11-28,Apparel,57.14,100922159,Jack O'Briant,Atlantic,Consumer,5.22,Referral,2017-11
PFS127107,201079,2017-07-09,Google Women's Scoop Neck Tee White,Low,9,5.2,0.01,4.5,46.8,46.33,Small Box,3.15,0.56,2017-07-17,Apparel,80.0,100922160,Nathan Cano,Atlantic,Consumer,33.35,Other,2017-07
PFS127128,201080,2017-03-16,YouTube Men's Long & Lean Tee Charcoal,Same Day,12,15.2,0.09,15.75,182.4,165.98,Small Box,11.03,0.56,2017-03-17,Men's-Performance Wear,78.0,100922161,Michael Granlund,Atlantic,Home Office,117.88,Facebook Ads,2017-03
PFS127034,201081,2017-01-15,Emoji Sticker Sheet,Low,5,25.21,0.09,3.0,126.07,114.72,Small Pack,2.1,0.38,2017-01-23,Accessories,55.32,100922162,Steve Carroll,Atlantic,Small Business,60.99,Other,2017-01
PFS127061,201082,2017-11-13,Google Device Stand,Medium,4,5.24,0.06,4.5,20.96,19.7,Wrap Bag,3.15,0.34,2017-11-19,Nest,57.62,100922163,Scott Williamson,Atlantic,Consumer,7.86,Other,2017-11
PFS127043,201083,2017-02-20,Google Women's Short Sleeve Hero Tee Grey,High,3,5.3,0.09,6.0,15.91,14.48,Wrap Bag,4.2,0.34,2017-02-23,Apparel,73.32,100922164,Sean Wendt,Atlantic,Consumer,6.08,Referral,2017-02
PFS127064,201084,2017-09-05,Android Men's Vintage Tank,Critical,2,5.46,0.09,10.5,10.92,9.94,Small Box,7.35,0.56,2017-09-07,Apparel,55.0,100922165,John Castell,Atlantic,Consumer,-2.45,Google Organic,2017-09
PFS127059,201085,2017-03-11,Sport Bag,Very Low,2,75.5,0.04,2.33,151.0,144.96,Medium Box,1.63,1.18,2017-03-21,Bags,62.86,100922166,David Philippe,Atlantic,Consumer,88.31,Facebook Ads,2017-03
PFS127103,201086,2017-11-07,YouTube Men's Vintage Tank,Same Day,9,45.8,0.1,15.75,412.18,370.96,Small Box,11.03,0.56,2017-11-08,Apparel,68.5,100922167,Chad Sievert,Atlantic,Consumer,242.52,Google Organic,2017-11
PFS127066,201087,2017-12-16,Google Men's Short Sleeve Badge Tee Charcoal,Low,1,5.9,0.08,2.5,5.9,5.43,Small Box,1.75,0.56,2017-12-24,Apparel,30.58,100922168,Shaun Weien,Atlantic,Consumer,-0.65,Google Organic,2017-12
PFS127070,201088,2017-03-06,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Medium,4,35.9,0.09,5.25,143.61,130.68,Medium Box,3.68,1.18,2017-03-12,Apparel,68.68,100922169,Maya Herman,Atlantic,Consumer,84.9,Other,2017-03
PFS127037,201089,2017-04-15,Google Women's Tee Grey,High,7,26.71,0.09,3.0,186.96,170.13,Wrap Bag,2.1,0.34,2017-04-18,Apparel,74.44,100922170,Ivan Liston,Atlantic,Consumer,124.21,Instagram Ads,2017-04
PFS127063,201090,2017-10-07,Google Men's Vintage Tank,Critical,8,36.83,0.09,13.5,294.6,268.09,Small Box,9.45,0.56,2017-10-09,Apparel,42.06,100922171,Brad Norvell,Atlantic,Consumer,102.74,TikTok Ads,2017-10
PFS127040,201091,2017-11-01,Google Stylus Pen w/ LED Light,Very Low,5,46.93,0.05,2.67,234.65,222.91,Medium Box,1.87,1.18,2017-11-11,Office,67.28,100922172,Ken Heidel,Atlantic,Small Business,146.93,Referral,2017-11
PFS127053,201092,2017-07-21,Google Metallic Notebook Set,Same Day,2,56.93,0.09,15.75,113.86,103.61,Small Box,11.03,0.56,2017-07-22,Office,30.58,100922173,Mike Kennedy,Atlantic,Consumer,20.1,Google Organic,2017-07
PFS127105,201093,2017-07-04,Google Women's Short Sleeve Performance Tee Pewter,Medium,3,37.15,0.0,3.0,111.45,111.45,Small Box,2.1,0.56,2017-07-10,Apparel,67.28,100922174,Charles Sheldon,Atlantic,Small Business,72.32,Other,2017-07
PFS127095,201094,2017-02-15,Waze Mobile Phone Vent Mount,Medium,9,27.72,0.0,5.25,249.5,249.5,Small Pack,3.68,0.38,2017-02-21,Waze,84.12,100922175,Brian Derr,Atlantic,Home Office,205.83,Other,2017-02
PFS127086,201095,2017-09-26,YouTube Men's Vintage Henley,Medium,11,18.63,0.0,3.0,204.95,204.95,Small Box,2.1,0.56,2017-10-02,Apparel,68.5,100922176,Roland Black,Atlantic,Consumer,137.73,Other,2017-09
PFS127013,201096,2017-04-02,Waze Dress Socks,Very Low,19,21.1,0.03,2.0,400.94,388.91,Wrap Bag,1.4,0.34,2017-04-12,Waze,36.66,100922177,Dana Kaydos,Atlantic,Consumer,140.84,Facebook Ads,2017-04
PFS127044,201097,2017-02-25,Google Twill Cap,Very Low,6,22.12,0.01,2.33,132.7,131.37,Small Box,1.63,0.56,2017-03-07,Apparel,72.68,100922178,Darren Koutras,Atlantic,Consumer,93.29,Referral,2017-02
PFS127054,201098,2017-09-21,Android Rise 14 oz Mug,Critical,9,23.7,0.06,10.5,213.32,200.52,Small Box,7.35,0.56,2017-09-23,Drinkware,76.08,100922179,Neil Ducich,Atlantic,Consumer,144.64,Facebook Ads,2017-09
PFS127048,201099,2017-02-16,Google Women's Short Sleeve Performance Tee Charcoal,High,8,44.3,0.06,4.0,354.4,333.14,Small Pack,2.8,0.38,2017-02-19,Apparel,89.04,100922180,Parhena Norris,West,Consumer,293.45,Referral,2017-02
PFS127020,201100,2017-10-17,Google Women's Short Sleeve Hero Tee White,Medium,7,15.6,0.04,4.5,109.2,104.83,Jumbo Box,3.15,2.96,2017-10-23,Women's-T-Shirts,74.0,100922181,Bart Watters,West,Consumer,71.46,Other,2017-10
PFS127089,201101,2017-07-14,Google Women's Fleece Hoodie,Low,4,15.77,0.08,2.5,63.08,58.03,Small Box,1.75,0.56,2017-07-22,Apparel,84.12,100922182,Mary O'Rourke,West,Home Office,46.5,TikTok Ads,2017-07
PFS127081,201102,2017-08-09,Google Women's Performance Golf Polo Blue,Low,5,16.34,0.1,3.5,81.71,73.53,Large Box,2.45,1.48,2017-08-17,Apparel,61.16,100922183,Hunter Lopez,West,Corporate,41.04,Other,2017-08
PFS127072,201103,2017-02-23,Google Large Standard Journal Navy,Same Day,1,16.65,0.08,11.25,16.65,15.32,Small Box,7.88,0.56,2017-02-24,Office,68.26,100922184,Nathan Mautz,West,Corporate,2.02,Facebook Ads,2017-02
PFS127087,201104,2017-09-07,Google Infant Short Sleeve Tee White,Low,2,32.67,0.05,3.5,65.33,62.07,Medium Box,2.45,1.18,2017-09-15,Apparel,84.12,100922185,Aaron Smayling,Prarie,Consumer,48.58,TikTok Ads,2017-09
PFS127097,201105,2017-05-19,Google Infant Short Sleeve Tee Red,Medium,3,19.67,0.08,3.75,59.0,54.28,Jumbo Drum,2.63,5.42,2017-05-25,Apparel,76.08,100922186,Joel Jenkins,Prarie,Consumer,33.26,Facebook Ads,2017-05
PFS127119,201106,2017-01-23,Android Infant Short Sleeve Tee Pewter,High,6,41.5,0.02,9.0,249.0,244.02,Small Box,6.3,0.56,2017-01-26,Apparel,72.68,100922187,Meg O'Connel,Prarie,Home Office,170.49,Google Organic,2017-01
PFS127121,201107,2017-03-18,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Critical,14,47.5,0.1,6.0,665.01,598.51,Small Box,4.2,0.56,2017-03-20,Apparel,94.0,100922188,Hallie Redmond,Prarie,Small Business,557.83,Facebook Ads,2017-03
PFS127092,201108,2017-06-04,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Very Low,17,18.41,0.07,1.0,312.94,291.03,Large Box,0.7,1.48,2017-06-14,Apparel,92.16,100922189,Liz Thompson,Prarie,Consumer,266.03,Google Ads,2017-06
PFS127057,201109,2017-08-10,Google Youth Short Sleeve Tee Red,Same Day,19,19.75,0.09,13.5,375.19,341.43,Small Box,9.45,0.56,2017-08-11,Apparel,68.68,100922190,Robert Waldorf,Prarie,Consumer,224.48,Google Ads,2017-08
PFS127060,201110,2017-05-01,Google Women's Short Sleeve Hero Tee Heather,Low,18,19.75,0.02,4.0,355.45,348.34,Small Box,2.8,0.56,2017-05-09,Apparel,59.06,100922191,Helen Andreada,Prarie,Small Business,202.37,Google Ads,2017-05
PFS127090,201111,2017-08-20,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Medium,22,19.88,0.08,5.25,437.29,402.31,Large Box,3.68,1.48,2017-08-26,Apparel,76.08,100922192,Julia Dunbar,Prarie,Consumer,300.92,Google Ads,2017-08
PFS127091,201112,2017-08-19,Google Men's Airflow 1/4 Zip Pullover Lapis,High,11,20.48,0.1,9.0,225.23,202.7,Small Box,6.3,0.56,2017-08-22,Apparel,84.12,100922193,Christine Sundaresam,Prarie,Corporate,163.65,TikTok Ads,2017-08
PFS127108,201113,2017-07-03,Google Men's Lightweight Microfleece Jacket Black,Critical,9,20.48,0.1,10.5,184.28,165.85,Wrap Bag,7.35,0.34,2017-07-05,Women's-T-Shirts,84.12,100922194,Bruce Stewart,Prarie,Home Office,131.82,Other,2017-07
PFS127041,201114,2017-03-06,Android BTTF Cosmos Graphic Tee,Very Low,2,20.79,0.0,2.0,41.57,41.57,Small Box,1.4,0.56,2017-03-16,Apparel,64.96,100922195,Guy Thornton,Prarie,Consumer,25.04,TikTok Ads,2017-03
PFS127052,201115,2017-06-24,Android BTTF Moonshot Graphic Tee,Same Day,1,20.79,0.1,13.5,20.79,18.71,Large Box,9.45,1.48,2017-06-25,Apparel,42.0,100922196,Mary Zewe,Prarie,Consumer,-3.07,Referral,2017-06
PFS127073,201116,2017-03-23,Android Men's Outerstellar Short Sleeve Tee Black,Medium,1,20.79,0.04,4.5,20.79,19.96,Jumbo Drum,3.15,5.42,2017-03-29,Apparel,62.44,100922197,Ken Lonsdale,Prarie,Consumer,3.9,Facebook Ads,2017-03
PFS127098,201117,2017-02-06,Google Snapback Black Cap,Medium,1,20.79,0.03,5.25,20.79,20.16,Small Box,3.68,0.56,2017-02-12,Headgear,73.32,100922198,Maria Bertelson,Prarie,Consumer,10.55,Referral,2017-02
PFS127114,201118,2017-06-12,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Medium,2,21.94,0.02,5.25,43.89,43.01,Small Box,3.68,0.56,2017-06-18,Apparel,84.12,100922199,Brian Thompson,Prarie,Home Office,31.94,Facebook Ads,2017-06
PFS127120,201119,2017-02-18,Google Men's Quilted Insulated Vest Battleship Grey,Very Low,5,21.94,0.06,2.33,109.72,103.14,Small Box,1.63,0.56,2017-02-28,Apparel,69.66,100922200,Jason Gross,Prarie,Small Business,69.65,Other,2017-02
PFS127046,201120,2017-04-22,Waze Pack of 9 Decal Set,Very Low,5,22.09,0.04,1.67,110.44,106.02,Jumbo Box,1.17,2.96,2017-05-02,Accessories,68.68,100922201,Katrina Bavinger,Prarie,Consumer,68.68,Facebook Ads,2017-04
PFS127115,201121,2017-07-26,Google Men's Quilted Insulated Vest Black,Critical,4,22.75,0.06,10.5,91.0,85.54,Large Box,7.35,1.48,2017-07-28,Apparel,76.08,100922202,Ivan Gibson,Prarie,Consumer,56.25,Referral,2017-07
PFS127083,201122,2017-05-18,Google Men's Bayside Graphic Tee,High,8,23.39,0.08,3.0,187.1,172.13,Small Box,2.1,0.56,2017-05-21,Apparel,72.68,100922203,Joseph Airdo,Ontario,Consumer,122.44,TikTok Ads,2017-05
PFS127068,201123,2017-07-31,Google Men's Performance Polo Grey/Black,Medium,9,35.1,0.06,6.75,315.9,296.95,Wrap Bag,4.73,0.34,2017-08-06,Apparel,73.32,100922204,Lycoris Saunders,Ontario,Consumer,212.66,Facebook Ads,2017-07
PFS127096,201124,2017-06-04,Waze Men's Short Sleeve Tee,Low,8,37.03,0.09,4.0,296.24,269.58,Small Box,2.8,0.56,2017-06-12,Waze,74.44,100922205,Dorothy Dickinson,Ontario,Consumer,197.31,Other,2017-06
PFS127127,201125,2017-11-09,Waze Women's Short Sleeve Tee,Low,5,37.03,0.1,3.5,185.15,166.64,Jumbo Box,2.45,2.96,2017-11-17,Waze,54.0,100922206,Janet Molinari,Ontario,Consumer,84.57,Google Organic,2017-11
PFS127122,201126,2017-12-28,Google Women's Convertible Vest-Jacket Sea Foam Green,Same Day,21,38.61,0.0,9.0,810.81,810.81,Small Box,6.3,0.56,2017-12-29,Apparel,91.0,100922207,Julie Prescott,Ontario,Consumer,730.97,Other,2017-12
PFS127079,201127,2017-01-08,Google Youth Baseball Raglan Heather/Black,Low,8,38.98,0.04,3.5,311.84,299.37,Wrap Bag,2.45,0.34,2017-01-16,Apparel,62.28,100922208,Annie Thurman,Ontario,Consumer,183.66,Facebook Ads,2017-01
